pivot_ID	Item_Name	Location	in_evidence	in_evidence_description	storytelling_path	storytelling_path_description	Type	Dispute	Note	Date	Year	Period_categorisation	Alpinist	Guide	Nationality	Expedition_members	Fonti_relazionate_membri	Fonti_primarie	Altri_riferimenti	Fonti	source
item_365	Prima ascensione: Piz Grisch	Piz Grisch	FALSE		Golden age of alpinism		Prima ascensione			1861	1861	golden age	Christian Hössli			Christian Hössli					Wikipedia
item_366	Ipotesi scartata (leggenda) sulla prima ascensione: Piz Linard	Piz Linard	FALSE				Ipotesi scartata (leggenda) sulla prima ascensione	Superseded (legend)	The ascents of Lienhard/Chuonard in 1573, who put a golden cross on top, and of pastor Zadrell/Zodrell in 1710, who found crampons on top and was attacked by an eagle, are thought to be legends.	1573	1573	proto-alpinism	Lienhard/Chuonard			Lienhard/Chuonard					
item_367	Ipotesi scartata (leggenda) sulla prima ascensione: Piz Linard	Piz Linard	FALSE				Ipotesi scartata (leggenda) sulla prima ascensione	Superseded (legend)	The ascents of Lienhard/Chuonard in 1573, who put a golden cross on top, and of pastor Zadrell/Zodrell in 1710, who found crampons on top and was attacked by an eagle, are thought to be legends.	1710	1710	proto-alpinism	Zadrell/Zodrell			Zadrell/Zodrell					
item_368	Ipotesi attualmente riconosciuta sulla prima ascensione: Piz Linard	Piz Linard	FALSE				Ipotesi attualmente riconosciuta sulla prima ascensione	Settled	The ascents of Lienhard/Chuonard in 1573, who put a golden cross on top, and of pastor Zadrell/Zodrell in 1710, who found crampons on top and was attacked by an eagle, are thought to be legends.	1º agosto 1835	1835	proto-alpinism	Johann Madutz, Oswald Heer			Johann Madutz, Oswald Heer				Studer, Vol 3, pp. 382-5	Wikipedia, Wikipedia Table
item_369	Prima ascensione: Rocca dei Baranci	Rocca dei Baranci	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			28/07/1878	1878	silver age	J. Oberschneider			J. Oberschneider					Wikipedia
item_370	Prima ascensione: Täschhorn	Täschhorn	FALSE		Golden age of alpinism		Prima ascensione			30/07/1862	1862	golden age	John Llewelyn-Davies, J. W. Hayward	Stefan Zumtaugwald, Johannes Zumtaugwald, Peter-Josef Summermatter		John Llewelyn-Davies, J. W. Hayward, Stefan Zumtaugwald, Johannes Zumtaugwald, Peter-Josef Summermatter					Wikipedia
item_371	Prima ascensione: La Sengla	La Sengla	FALSE		Silver age of alpinism		Prima ascensione			22/07/1867	1867	silver age	Carl Shroeder, Séraphine Bessard			Carl Shroeder, Séraphine Bessard					Wikipedia
item_372	Prima ascensione: Lenzspitze	Lenzspitze	FALSE		Silver age of alpinism		Prima ascensione			1870	1870	silver age	Clinton Thomas Dent	Alexander Burgener, Franz Burgener		Clinton Thomas Dent, Alexander Burgener, Franz Burgener					Wikipedia
item_373	Prima ascensione: Herbétet	Herbétet	FALSE		Silver age of alpinism		Prima ascensione			22/08/1873	1873	silver age	Leopoldo Barale	Antonio Castagneri, G. Castagneri		Leopoldo Barale, Antonio Castagneri, G. Castagneri				Emanuele Andreis, Renato Chabod e Mario C. Santi, Gran Paradiso, Guida dei Monti d'Italia, Milano, Club Alpino Italiano e Touring Club Italiano, 1963. [p. 245]	Wikipedia
item_374	Prima ascensione: Bishorn	Bishorn	FALSE				Prima ascensione			18/08/1884	1884	post	G. S. Barnes, R. Chessyre-Walker	Joseph Imboden, J. M. Chanton		G. S. Barnes, R. Chessyre-Walker, Joseph Imboden, J. M. Chanton					Wikipedia
item_375	Prima ascensione: Breithorn Occidentale	Breithorn Occidentale	FALSE				Prima ascensione			13/08/1813	1813	proto-alpinism	Henry Maynard, Joseph-Marie Couttet, Jean Gras, Jean-Baptiste Hérin, Jean-Jacques Hérin			Henry Maynard, Joseph-Marie Couttet, Jean Gras, Jean-Baptiste Hérin, Jean-Jacques Hérin					Wikipedia
item_376	Prima ascensione: Grande Rocheuse	Grande Rocheuse	FALSE		Silver age of alpinism		Prima ascensione			17/09/1865	1865	golden age	Robert Fowler	Michel Ambroise Balmat, Michel A. Ducroz		Robert Fowler, Michel Ambroise Balmat, Michel A. Ducroz					Wikipedia
item_377	Prima ascensione: Gross Windgällen	Gross Windgällen	FALSE				Prima ascensione			1848	1848	proto-alpinism	Josef Maria Tresch-Exer, Melchior Tresch			Josef Maria Tresch-Exer, Melchior Tresch					Wikipedia
item_378	Prima ascensione: Grosshorn	Grosshorn	FALSE				Prima ascensione			26/07/1921	1921	post	H. Lauper, M. Liniger			H. Lauper, M. Liniger					Wikipedia
item_379	Prima ascensione: Monte Rothorn	Monte Rothorn	FALSE				Prima ascensione			10/08/1789	1789	proto-alpinism	Horace-Bénédict de Saussure			Horace-Bénédict de Saussure					Wikipedia
item_380	Prima ascensione: Piccolo Cervino	Piccolo Cervino	FALSE				Prima ascensione			13/08/1792	1792	proto-alpinism	Horace-Bénédict de Saussure, Joseph-Marie Couttet, J.B. Errin	cinque guide		Horace-Bénédict de Saussure, Joseph-Marie Couttet, J.B. Errin, cinque guide					Wikipedia
item_381	Prima ascensione: Roc (Gran Paradiso)	Roc (Gran Paradiso)	FALSE				Prima ascensione			22/08/1894	1894	post	C. Cookson, F. Truffer	Louis Etienne Jeantet		C. Cookson, F. Truffer, Louis Etienne Jeantet				[1]	Wikipedia
item_382	Prima ascensione: Rocca Bernauda	Rocca Bernauda	FALSE				Prima ascensione			29/06/1885	1885	post	Leopoldo Barale, Michelangelo Borgarelli, Edoardo Firez, Augusto Sibille			Leopoldo Barale, Michelangelo Borgarelli, Edoardo Firez, Augusto Sibille					Wikipedia
item_383	Prima ascensione: Similaun	Similaun	FALSE				Prima ascensione			1834	1834	proto-alpinism	Josef Raffeiner, Theodor Kaserer			Josef Raffeiner, Theodor Kaserer				Erschliessung 2, 326	Wikipedia, Wikipedia Table
item_384	Prima ascensione: Stecknadelhorn	Stecknadelhorn	FALSE				Prima ascensione			08/08/1887	1887	post	Oscar Eckenstein, Matthias Zurbriggen			Oscar Eckenstein, Matthias Zurbriggen		<iframe src="https://caisidoc.cai.it:443/opac/detail/badge/mnmt:catalog:109117?height=250&showabstract=0&coversize=normal" frameborder="0" width="600" height="250"></iframe>	<iframe src="https://caisidoc.cai.it:443/opac/detail/badge/mnmt:catalog:112233?height=300&showabstract=0&coversize=normal" frameborder="0" width="600" height="300"></iframe>	<iframe src="https://caisidoc.cai.it:443/opac/detail/badge/mnmt:catalog:20932?height=300&showabstract=0&coversize=normal" frameborder="0" width="600" height="300"></iframe>|<iframe src="https://caisidoc.cai.it:443/opac/detail/badge/mnmt:catalog:2253?height=250&showabstract=0&coversize=normal" frameborder="0" width="600" height="250"></iframe>|<iframe src="https://caisidoc.cai.it:443/opac/detail/badge/mnmt:catalog:3712?height=300&showabstract=0&coversize=normal" frameborder="0" width="600" height="300"></iframe>|<iframe src="https://caisidoc.cai.it:443/opac/detail/badge/mnmt:catalog:3712?height=300&showabstract=0&coversize=normal" frameborder="0" width="600" height="300"></iframe>|<iframe src="https://caisidoc.cai.it:443/opac/detail/badge/mnmt:catalog:4505?height=250&showabstract=0&coversize=normal" frameborder="0" width="600" height="250"></iframe>	Wikipedia
item_385	Prima ascensione: Tödi	Tödi	FALSE				Prima ascensione			1º settembre 1824	1824	proto-alpinism	Augustin Bisquolm, Placi Curschellas			Augustin Bisquolm, Placi Curschellas				Erschliessung 2, 433 (The botanist stopped 5 m below the summit)	Wikipedia, Wikipedia Table
item_386	Prima ascensione: Crodaccia Alta	Crodaccia Alta	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			1949	1949	post	Paolo Consiglio	Marino Dall'Oglio		Paolo Consiglio, Marino Dall'Oglio					Wikipedia
item_387	Prima ascensione: Dolgi hrbet	Dolgi hrbet	FALSE		Silver age of alpinism		Prima ascensione			1875	1875	silver age	Johannes Frischauf, Jernej Vršnik			Johannes Frischauf, Jernej Vršnik					Wikipedia
item_388	Prima ascensione: Dôme de Chasseforêt	Dôme de Chasseforêt	FALSE		Silver age of alpinism		Prima ascensione			1876	1876	silver age	Victor Puissieux, Pierre Puissieux, André Puissieux			Victor Puissieux, Pierre Puissieux, André Puissieux					Wikipedia
item_389	Prima ascensione: Dôme du Goûter	Dôme du Goûter	FALSE				Prima ascensione			17 Sep 1784	1784	proto-alpinism	Jean-Marie Couttet, François Cuidet			Jean-Marie Couttet, François Cuidet					Wikipedia Table
item_390	Prima ascensione: Dôme du Goûter	Dôme du Goûter	FALSE				Prima ascensione			14/07/1775	1775	proto-alpinism	Jean Nicolas Couteran	François Paccard, Michel Paccard, Victor Tissai		Jean Nicolas Couteran, François Paccard, Michel Paccard, Victor Tissai					Wikipedia
item_391	Prima ascensione: Finsteraarhorn	Finsteraarhorn	FALSE				Prima ascensione			10/08/1829	1829	proto-alpinism	Jakob Leuthold, Johann Währen			Jakob Leuthold, Johann Währen				Studer, Vol 2, pp. 80-4	Wikipedia, Wipedia Table
item_392	Prima ascensione: Fletschhorn	Fletschhorn	FALSE				Prima ascensione		First North	25/07/1927	1927	post	E. R. Blanchet	Oskar Supersaxo, Kaspar Mooser		E. R. Blanchet, Oskar Supersaxo, Kaspar Mooser					Wikipedia
item_393	Prima ascensione: Nesthorn	Nesthorn	FALSE		Silver age of alpinism		Prima ascensione			18/09/1875	1875	silver age	Hereford Brooke George, H. Mortimer	Ulrich Almer, Christian Almer		Hereford Brooke George, H. Mortimer, Ulrich Almer, Christian Almer					Wikipedia
item_394	Prima ascensione: Pic Sans Nom	Pic Sans Nom	FALSE		Silver age of alpinism		Prima ascensione			10/07/1877	1877	silver age	J. B. Colgrove, Richard Pendlebury	Gabriel Spectenhauser, Josef Spectenhauser		J. B. Colgrove, Richard Pendlebury, Gabriel Spectenhauser, Josef Spectenhauser					Wikipedia
item_395	Prima ascensione: Cima del Lago Bianco	Cima del Lago Bianco	FALSE		Silver age of alpinism		Prima ascensione			1870	1870	silver age	Franz Senn, V. v. Mayrl, J. Wanderer	I. Schöpf		Franz Senn, V. v. Mayrl, J. Wanderer, I. Schöpf					Wikipedia
item_396	Prima ascensione: Cima dell'Accla	Cima dell'Accla	FALSE				Prima ascensione			17/08/1887	1887	post	Carl Hofer, Albert Wachtler, Demeter Diamantidi, Peter Kotter			Carl Hofer, Albert Wachtler, Demeter Diamantidi, Peter Kotter					Wikipedia
item_397	Prima ascensione: Cima Dura	Cima Dura	FALSE		Silver age of alpinism		Prima ascensione			01/07/1877	1877	silver age	C. Arnold, Josef Außerhofer			C. Arnold, Josef Außerhofer					Wikipedia
item_398	Prima ascensione: Cima Libera	Cima Libera	FALSE		Silver age of alpinism		Prima ascensione			1865	1865	golden age	F. Leis			F. Leis					Wikipedia
item_399	Prima ascensione: Cima Pisciadù	Cima Pisciadù	FALSE		Silver age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione			1872	1872	silver age	Johannes Alton, Joseph Alton			Johannes Alton, Joseph Alton				Fabio Favaretto e Andrea Zannini, Gruppo di Sella, Guida dei Monti d'Italia, Milano, Club Alpino Italiano e Touring Club Italiano, 1991.	Wikipedia
item_400	Prima ascensione: Cima Tessa	Cima Tessa	FALSE		Silver age of alpinism		Prima ascensione			22/07/1871	1871	silver age	Theodor Petersen	L. Ennemoser, J. Hellriegl		Theodor Petersen, L. Ennemoser, J. Hellriegl					Wikipedia
item_401	Prima ascensione: Monte Rosso (Alpi Venoste)	Monte Rosso (Alpi Venoste)	FALSE		Silver age of alpinism		Prima ascensione			14/07/1872	1872	silver age	Theodor Petersen, Rochus Raffeiner, Illdefons Kobler			Theodor Petersen, Rochus Raffeiner, Illdefons Kobler					Wikipedia
item_402	Prima ascensione: Monte Silvretta	Monte Silvretta	FALSE		Silver age of alpinism		Prima ascensione			1865	1865	golden age	Jules Jacot	due guide		Jules Jacot, due guide					Wikipedia
item_403	Prima ascensione: Monte Zingla	Monte Zingla	FALSE				Prima ascensione			1906	1906	post	Francesco Coppellotti, Paolino Tonelli			Francesco Coppellotti, Paolino Tonelli					Wikipedia
item_404	Prima ascensione: Piz Kesch	Piz Kesch	FALSE				Prima ascensione			7 Sep 1846	1846	proto-alpinism	Johann Coaz, Jakob Rascher, Christian Casper, Jon Ragut Tscharner			Johann Coaz, Jakob Rascher, Christian Casper, Jon Ragut Tscharner				Studer, Vol 3, pp. 355-6	Wikipedia, Wikipedia Table
item_405	Prima ascensione: Piz Scerscen	Piz Scerscen	FALSE		Silver age of alpinism		Prima ascensione			13/09/1877	1877	silver age	Paul Güssfeldt	Hans Grass, Kaspar Capat		Paul Güssfeldt, Hans Grass, Kaspar Capat					Wikipedia
item_406	Prima ascensione: Pizzo Badile Camuno	Pizzo Badile Camuno	FALSE				Prima ascensione			25/05/1884	1884	post	Battista Beatrici, Francesco Ballardini			Battista Beatrici, Francesco Ballardini					Wikipedia
item_407	Prima ascensione: Pizzo Bernina	Pizzo Bernina	FALSE				Prima ascensione			13/09/1850	1850	proto-alpinism	Johann Coaz, Jon Tscharner,  Lorenz Ragut Tscharner			Johann Coaz, Jon Tscharner,  Lorenz Ragut Tscharner				[1]	Wikipedia
item_408	Prima ascensione: Pizzo del Diavolo di Tenda	Pizzo del Diavolo di Tenda	FALSE		Silver age of alpinism		Prima ascensione			01/09/1870	1870	silver age	Alessandro Rossi			Alessandro Rossi					Wikipedia
item_409	Prima ascensione: Pizzo Suretta	Pizzo Suretta	FALSE		Silver age of alpinism		Prima ascensione			18/07/1869	1869	silver age	Arnold Baltzer	Georg Trepp		Arnold Baltzer, Georg Trepp					Wikipedia
item_410	Prima ascensione: Polluce (monte)	Polluce (monte)	FALSE		Golden age of alpinism		Prima ascensione			1º agosto 1864	1864	golden age	Peter Taugwalder senior, Jules Jacot			Peter Taugwalder senior, Jules Jacot					Wikipedia
item_411	Prima ascensione: Presolana	Presolana	FALSE		Silver age of alpinism		Prima ascensione			03/10/1870	1870	silver age	A. Curò, F. Frizzoni, C. Medici			A. Curò, F. Frizzoni, C. Medici					Wikipedia
item_412	Prima ascensione: Punta Bianca (Alpi della Zillertal)	Punta Bianca (Alpi della Zillertal)	FALSE		Silver age of alpinism		Prima ascensione			08/08/1871	1871	silver age	Erich Künigl			Erich Künigl					Wikipedia
item_413	Prima ascensione: Punta di Finale	Punta di Finale	FALSE		Silver age of alpinism		Prima ascensione			08/09/1865	1865	golden age	Franz Senn	Cyprian Granbichler, Josef Gstrein		Franz Senn, Cyprian Granbichler, Josef Gstrein					Wikipedia
item_414	Prima ascensione: Tour Jaune de Barabbas	Tour Jaune de Barabbas	FALSE				Prima ascensione			05/08/1907	1907	post	L. Noel, M. R. Touchon			L. Noel, M. R. Touchon					Wikipedia
item_415	Prima ascensione: Tour Noir	Tour Noir	FALSE		Silver age of alpinism		Prima ascensione			03/08/1876	1876	silver age	E. Javelle, F. F. Turner	Joseph Moser, F. Tournier		E. Javelle, F. F. Turner, Joseph Moser, F. Tournier					Wikipedia
item_416	Prima ascensione: Velika Baba	Velika Baba	FALSE				Prima ascensione			1896	1896	post	Lovrenc Potočnik, Louise Schütz, Paula Schütz			Lovrenc Potočnik, Louise Schütz, Paula Schütz					Wikipedia
item_417	Prima ascensione: Vordere Kopfwand	Vordere Kopfwand	FALSE				Prima ascensione			10/08/1922	1922	post	H. Heinzl, G. Köhler			H. Heinzl, G. Köhler					Wikipedia
item_418	Prima ascensione: Wellenkuppe	Wellenkuppe	FALSE		Silver age of alpinism		Prima ascensione			1º luglio 1865	1865	golden age	Lord Francis Douglas	P. Inäbnit, Peter Taugwalder senior		Lord Francis Douglas, P. Inäbnit, Peter Taugwalder senior					Wikipedia
item_419	Prima ascensione: Zeleniške	Zeleniške	FALSE				Prima ascensione			1911	1911	post	Bogomil Brinšek, Ivan Kovač, Pavel Kunaver, Ivan Michler, Ivan Tavča			Bogomil Brinšek, Ivan Kovač, Pavel Kunaver, Ivan Michler, Ivan Tavča					Wikipedia
item_420	Prima ascensione: Cima Maledia	Cima Maledia	FALSE				Prima ascensione			1895	1895	post	M. Louis Maubert, Jean-Baptiste Plent			M. Louis Maubert, Jean-Baptiste Plent					Wikipedia
item_421	Prima ascensione: Kitzsteinhorn	Kitzsteinhorn	FALSE				Prima ascensione			1828	1828	proto-alpinism	Johann Entacher			Johann Entacher				Erschliessung 3, 220-1	Wikipedia, Wikipedia Table
item_422	Prima ascensione: Ludwigshöhe	Ludwigshöhe	FALSE				Prima ascensione			25/08/1822	1822	proto-alpinism	Ludwig van Welden			Ludwig van Welden					Wikipedia
item_423	Prima ascensione: Mont Greuvetta	Mont Greuvetta	FALSE		Silver age of alpinism		Prima ascensione			15/08/1876	1876	silver age	Lionel Dècle	Henry Devouassoud, Edouard Cupelin		Lionel Dècle, Henry Devouassoud, Edouard Cupelin				[1]	Wikipedia
item_424	Prima ascensione: Cima di Entrelor	Cima di Entrelor	FALSE		Silver age of alpinism		Prima ascensione			14/08/1877	1877	silver age	Pierre Puiseux, Louis Boutan			Pierre Puiseux, Louis Boutan				[1]	Wikipedia
item_425	Prima ascensione: Dammastock	Dammastock	FALSE		Golden age of alpinism		Prima ascensione			28/07/1864	1864	golden age	Albert Hoffmann-Burkhardt	Johann Fischer e Andreas von Weissenfluh		Albert Hoffmann-Burkhardt, Johann Fischer e Andreas von Weissenfluh					Wikipedia
item_426	Prima ascensione: Hockenhorn	Hockenhorn	FALSE				Prima ascensione			1840	1840	proto-alpinism	Arthur Thomas Malkin			Arthur Thomas Malkin					Wikipedia
item_427	Prima ascensione: Campanile di Val Montanaia	Campanile di Val Montanaia	FALSE				Prima ascensione			17/09/1902	1902	post	Victor Wolf  von Glanvell, Karl von Saar			Victor Wolf  von Glanvell, Karl von Saar					Wikipedia
item_428	Prima ascensione: Jôf di Montasio	Jôf di Montasio	FALSE		Silver age of alpinism		Prima ascensione			1877	1877	silver age	Herman Findenegg			Herman Findenegg					Wikipedia
item_429	Prima ascensione: Monte Brulé	Monte Brulé	FALSE				Prima ascensione			06/08/1882	1882	silver age	Alphonse Chambrelent, André Michelin, Edouard Michelin, Pierre Puiseux, Bernard Wolff, Marc Wolff			Alphonse Chambrelent, André Michelin, Edouard Michelin, Pierre Puiseux, Bernard Wolff, Marc Wolff					Wikipedia
item_430	Prima ascensione: Monte Oronaye	Monte Oronaye	FALSE				Prima ascensione			01/08/1883	1883	post	Giovanni Masini, Ettore Troya			Giovanni Masini, Ettore Troya					Wikipedia
item_431	Prima ascensione: Punta Calabre	Punta Calabre	FALSE		Silver age of alpinism		Prima ascensione			07/08/1881	1881	silver age	Ettore Troya	caporali alpini		Ettore Troya, caporali alpini				[1]	Wikipedia
item_432	Prima ascensione: Punta Valletta	Punta Valletta	FALSE				Prima ascensione			01/09/1888	1888	post	Guglielmina Cibrario, Luigi Cibrario, Enrico Marchesi			Guglielmina Cibrario, Luigi Cibrario, Enrico Marchesi				[1]	Wikipedia
item_433	Prima ascensione: Tête du Rouget	Tête du Rouget	FALSE		Silver age of alpinism		Prima ascensione			23/07/1877	1877	silver age	Emmanuel Boileau de Castelnau	Pierre Gaspard padre e figlio		Emmanuel Boileau de Castelnau, Pierre Gaspard padre e figlio					Wikipedia
item_434	Prima ascensione: Denti d'Ambin	Denti d'Ambin	FALSE				Prima ascensione			14/07/1884	1884	post	Giovanni Gerra	Edoardo Sibille, Francesco Sibille		Giovanni Gerra, Edoardo Sibille, Francesco Sibille					Wikipedia
